1.4121257433777408e-10,0.14476614699331847,0.1447661468521059
1.4121257442441254e-10,0.20415738678544912,0.20415738664423655
1.4121257454659562e-10,0.420935412026726,0.4209354118855134
1.4121257479851516e-10,0.1714922048997773,0.17149220475856472
1.4121257490114795e-10,0.2932442464736451,0.2932442463324325
1.4121257507664688e-10,0.566443949517446,0.5664439493762334
1.412125754156484e-10,0.20712694877505564,0.20712694863384307
1.4121257553960896e-10,0.35560504825538225,0.35560504811416965
1.4121257575242896e-10,0.2516703786191536,0.251670378477941
1.4121257590304666e-10,0.18040089086859684,0.18040089072738427
1.412125760110119e-10,0.37936154417223455,0.37936154403102196
1.4121257623804974e-10,0.16852264291017074,0.16852264276895818
1.4121257633890656e-10,0.4060876020786933,0.4060876019374807
1.412125765819392e-10,0.36748329621380843,0.36748329607259583
1.4121257680186763e-10,0.24870081662954713,0.24870081648833456
1.4121257695070836e-10,0.2546399406087602,0.2546399404675476
1.412125771031036e-10,0.29621380846325157,0.296213808322039
1.412125772803805e-10,0.40014847809948023,0.40014847795826763
1.4121257751985769e-10,0.32293986636971045,0.32293986622849785
1.4121257771312942e-10,0.14476614699331847,0.1447661468521059
1.412125777997679e-10,0.2754268745360059,0.2754268743947933
1.4121257796460347e-10,0.27839643652561247,0.27839643638439987
1.412125781312165e-10,0.43578322197475866,0.43578322183354606
1.4121257839202147e-10,0.15070527097253153,0.15070527083131896
1.412125784822144e-10,0.19227913882702297,0.1922791386858104
1.4121257859728856e-10,0.4892353377876763,0.4892353376464637
1.4121257889008312e-10,0.147735708982925,0.14773570884171244
1.4121257897849909e-10,0.2694877505567928,0.2694877504155802
1.412125791397807e-10,0.1863400148478099,0.18634001470659733
1.412125792512999e-10,0.1388270230141054,0.13882702287289284
1.4121257933438442e-10,0.18337045285820336,0.1833704527169908
1.4121257944412663e-10,0.3199703043801039,0.3199703042388913
1.4121257963562039e-10,0.16852264291017074,0.16852264276895818
1.412125797364762e-10,0.2546399406087602,0.2546399404675476
1.4121257988887192e-10,0.6258351893095767,0.6258351891683641
1.4121258026341803e-10,0.20118782479584257,0.20118782465463
1.4121258038382363e-10,0.40014847809948023,0.40014847795826763
1.412125806233018e-10,0.15961395694135114,0.15961395680013857
1.4121258071882669e-10,0.18930957683741642,0.18930957669620385
1.4121258083212336e-10,0.3199703043801039,0.3199703042388913
1.4121258102361712e-10,0.1863400148478099,0.18634001470659733
1.412125811351363e-10,0.3882702301410541,0.3882702299998415
1.412125813675066e-10,0.20415738678544912,0.20415738664423655
